"year","NOAACode","mean_sal_yr"
2017,229,14.0833736111164
2017,231,6.31138828892745
2017,237,11.5694366867178
2017,268,12.5919072130475
2017,274,8.23432424383737
2017,292,14.9473669119302
2017,331,4.2075209022459
2017,337,9.30258499758768
2017,368,11.0265175407937
2017,437,12.781255180441
2017,537,12.7196151656419
2017,637,11.4519051906557
2018,5,14.3793692426905
2018,25,4.68803267319783
2018,27,11.709547564894
2018,39,11.8861880236195
2018,43,13.4326723119102
2018,47,15.2132980604087
2018,53,14.0904377647657
2018,57,14.2907905424068
2018,60,13.4266463648208
2018,62,9.51131609257565
2018,72,14.6361561284913
2018,78,14.1296786435027
2018,82,9.16719054663564
2018,86,14.571247115282
2018,88,9.68760605246538
2018,96,10.1568967151392
2018,99,13.0151387061954
2018,127,9.66091549005456
2018,129,15.5357526682469
2018,131,8.89671597279735
2018,137,13.5453984946943
2018,168,14.1485611803295
2018,174,11.2327496624646
2018,192,16.2976955163641
2018,229,15.2955416580626
2018,231,6.01031236713463
2018,237,11.1535421753419
2018,268,13.7080037538011
2018,274,10.5325505496191
2018,292,14.5672424873288
2018,331,3.71557459042808
2018,337,7.8312408114717
2018,368,12.8462172681034
2018,437,12.9576309783761
2018,537,13.3787572967993
2018,637,12.2095792729805
